No.,Atoll,Location,name: en,Atoll: dv,fullname:dv,name: dv
850,L,L - Holhurahaa,Holhurahaa,ލ,ލ. ހޮޅުރަހާ,ހޮޅުރަހާ
823,L,L - Hulhimendhoo,Hulhimendhoo,ލ,ލ. ހުޅިމެންދޫ,ހުޅިމެންދޫ
851,L,L - Hulhisdhoo,Hulhisdhoo,ލ,ލ. ހުޅިސްދޫ,ހުޅިސްދޫ
852,L,L - Hulhiyandhoo,Hulhiyandhoo,ލ,ލ. ހުޅިޔަންދޫ,ހުޅިޔަންދޫ
809,L,L - Isdhoo,Isdhoo,ލ,ލ. އިސްދޫ,އިސްދޫ
824,L,L - Kadhdhoo,Kadhdhoo,ލ,ލ. ކައްދޫ,ކައްދޫ
813,L,L - Kalhaidhoo,Kalhaidhoo,ލ,ލ. ކަޅައިދޫ,ކަޅައިދޫ
853,L,L - Kalhurahaa,Kalhurahaa,ލ,ލ. ކަޅުރަހާ,ކަޅުރަހާ
854,L,L - Kandaru,Kandaru,ލ,ލ. ކަނޑަރު,ކަނޑަރު
855,L,L - Kanuhuraa,Kanuhuraa,ލ,ލ. ކަނުހުރާ,ކަނުހުރާ
858,L,L - Kudafares,Kudafares,ލ,ލ. ކުޑަފަރެސް,ކުޑަފަރެސް
860,L,L - Kudafushi,Kudafushi,ލ,ލ. ކުޑަފުށި,ކުޑަފުށި
831,L,L - Kudahuraa,Kudahuraa,ލ,ލ. ކުޑަހުރާ,ކުޑަހުރާ
861,L,L - Kudakalhaidhoo,Kudakalhaidhoo,ލ,ލ. ކުޑަކަޅައިދޫ,ކުޑަކަޅައިދޫ
862,L,L - Kudamaabulhahi,Kudamaabulhahi,ލ,ލ. ކުޑަމާބުޅަހި,ކުޑަމާބުޅަހި
820,L,L - Kunahandhoo,Kunahandhoo,ލ,ލ. ކުނަހަންދޫ,ކުނަހަންދޫ
811,L,L - Maabaidhoo,Maabaidhoo,ލ,ލ. މާބައިދޫ,މާބައިދޫ
865,L,L - Maafushi,Maafushi,ލ,ލ. މާފުށި,މާފުށި
866,L,L - Maakalhuveli,Maakalhuveli,ލ,ލ. މާކަޅުވެލި,މާކަޅުވެލި
818,L,L - Maamendhoo,Maamendhoo,ލ,ލ. މާމެންދޫ,މާމެންދޫ
822,L,L - Maandhoo,Maandhoo,ލ,ލ. މާންދޫ,މާންދޫ
815,L,L - Maavah,Maavah,ލ,ލ. މާވަށް,މާވަށް
867,L,L - Maaveshi,Maaveshi,ލ,ލ. މާވެށި,މާވެށި
868,L,L - Mahakanfushi,Mahakanfushi,ލ,ލ. މަހަކަންފުށި,މަހަކަންފުށި
870,L,L - Medhuvinagadu,Medhuvinagadu,ލ,ލ. މެދުވިނަގަނޑު,މެދުވިނަގަނޑު
871,L,L - Mendhoo,Mendhoo,ލ,ލ. މެންދޫ,މެންދޫ
812,L,L - Mundoo,Mundoo,ލ,ލ. މުންޑޫ,މުންޑޫ
872,L,L - Olhutholhu,Olhutholhu,ލ,ލ. އޮޅުތޮޅި,އޮޅުތޮޅި
873,L,L - Olhuveli,Olhuveli,ލ,ލ. އޮޅުވެލި,އޮޅުވެލި
875,L,L - Thunburi,Thunburi,ލ,ލ. ތުނބުރި,ތުނބުރި
877,L,L - Uthuruvinagadu,Uthuruvinagadu,ލ,ލ. އުތުރުވިނަގަނޑު,އުތުރުވިނަގަނޑު
878,L,L - Uvadhevifushi,Uvadhevifushi,ލ,ލ. އުވަދެވިފުށި,އުވަދެވިފުށި
879,L,L - Vadinolhu,Vadinolhu,ލ,ލ. ވަދިނޮޅު,ވަދިނޮޅު
880,L,L - Veligandufinolhu,Veligandufinolhu,ލ,ލ. ވެލިގަނޑުފިނޮޅު,ވެލިގަނޑުފިނޮޅު
881,L,L - Ziyaaraiffushi,Ziyaaraiffushi,ލ,ލ. ޒިޔާރަތްފުށި,ޒިޔާރަތްފުށި
882,GA,GA - Kolamaafushi,Kolamaafushi,ގއ,ގއ. ކޮލަމާފުށި,ކޮލަމާފުށި
883,GA,GA - Villingili,Villingili,ގއ,ގއ. ވިލިނގިލި,ވިލިނގިލި
884,GA,GA - Maamendhoo,Maamendhoo,ގއ,ގއ. މާމެންދޫ,މާމެންދޫ
885,GA,GA - Nilandhoo,Nilandhoo,ގއ,ގއ. ނިލަންދޫ,ނިލަންދޫ
886,GA,GA - Dhaandhoo,Dhaandhoo,ގއ,ގއ. ދާންދޫ,ދާންދޫ
887,GA,GA - Dhevvadhoo,Dhevvadhoo,ގއ,ގއ. ދެއްވަދޫ,ދެއްވަދޫ
888,GA,GA - Kondey,Kondey,ގއ,ގއ. ކޮނޑޭ,ކޮނޑޭ
889,GA,GA - Dhiyadhoo,Dhiyadhoo,ގއ,ގއ. ދިޔަދޫ,ދިޔަދޫ
890,GA,GA - Gemanafushi,Gemanafushi,ގއ,ގއ. ގެމަނަފުށި,ގެމަނަފުށި
891,GA,GA - Kanduhulhudhoo,Kanduhulhudhoo,ގއ,ގއ. ކަނޑުހުޅުދޫ,ކަނޑުހުޅުދޫ
892,GA,GA - Kooddoo,Kooddoo,ގއ,ގއ. ކޫއްޑޫ,ކޫއްޑޫ
893,GA,GA - Kendheraa,Kendheraa,ގއ,ގއ. ކެނދެރާ,ކެނދެރާ
894,GA,GA - Araigaththaa,Araigaththaa,ގއ,ގއ. އަރައިގަތްތާ,އަރައިގަތްތާ
895,GA,GA - Baavanadhoo,Baavanadhoo,ގއ,ގއ. ބާވަނަދޫ,ބާވަނަދޫ
896,GA,GA - Baberaahuttaa,Baberaahuttaa,ގއ,ގއ. ބަބެރާހުއްޓާ,ބަބެރާހުއްޓާ
897,GA,GA - Bakeththaa,Bakeththaa,ގއ,ގއ. ބަކެއްތާ,ބަކެއްތާ
898,GA,GA - Beyrumauddoo,Beyrumauddoo,ގއ,ގއ. ބޭރުމާއުއްޑޫ,ބޭރުމާއުއްޑޫ
899,GA,GA - Boaddoo,Boaddoo,ގއ,ގއ. ބޯއްޑޫ,ބޯއްޑޫ
900,GA,GA - Bodubondeyyaa,Bodubondeyyaa,ގއ,ގއ. ބޮޑުބޮންޑެއްޔާ,ބޮޑުބޮންޑެއްޔާ
902,GA,GA - Bodehuttaa,Bodehuttaa,ގއ,ގއ. ބޮޑެހުއްޓާ,ބޮޑެހުއްޓާ
903,GA,GA - Dhevaamaagalaa,Dhevaamaagalaa,ގއ,ގއ. ދެވާމާގަލާ,ދެވާމާގަލާ
904,GA,GA - Dhevalaabadhoo,Dhevalaabadhoo,ގއ,ގއ. ދެވަލާބަދޫ,ދެވަލާބަދޫ
905,GA,GA - Dhigudhoo,Dhigudhoo,ގއ,ގއ. ދިގުދޫ,ދިގުދޫ
906,GA,GA - Dhigurah,Dhigurah,ގއ,ގއ. ދިގުރަށް,ދިގުރަށް
907,GA,GA - Falhumaafushi,Falhumaafushi,ގއ,ގއ. ފަޅުމާފުށި,ފަޅުމާފުށި
908,GA,GA - Falhuverrehaa,Falhuverrehaa,ގއ,ގއ. ފަޅުވެއްރެހާ,ފަޅުވެއްރެހާ
909,GA,GA - Faruhulhudhoo,Faruhulhudhoo,ގއ,ގއ. ފަރުހުޅުދޫ,ފަރުހުޅުދޫ
910,GA,GA - Fenrehaa,Fenrehaa,ގއ,ގއ. ފެންރެހާ,ފެންރެހާ
911,GA,GA - Fenrehaahuttaa,Fenrehaahuttaa,ގއ,ގއ. ފެންރެހާހުއްޓާ,ފެންރެހާހުއްޓާ
912,GA,GA - Fulangi,Fulangi,ގއ,ގއ. ފުލަނގި,ފުލަނގި
913,GA,GA - Funadhoo,Funadhoo,ގއ,ގއ. ފުނަދޫ,ފުނަދޫ
914,GA,GA - Funadhooviligillaa,Funadhooviligillaa,ގއ,ގއ. ފުނަދޫވިލިގިއްލާ,ފުނަދޫވިލިގިއްލާ
915,GA,GA - Funamauddoo,Funamauddoo,ގއ,ގއ. ފުނަމައުއްޑޫ,ފުނަމައުއްޑޫ
916,GA,GA - Galamadhoo,Galamadhoo,ގއ,ގއ. ގަލަމަދޫ,ގަލަމަދޫ
917,GA,GA - Hadahaa,Hadahaa,ގއ,ގއ. ހަޑަހާ,ހަޑަހާ
918,GA,GA - Hagedhoo,Hagedhoo,ގއ,ގއ. ހަގެދޫ,ހަގެދޫ
919,GA,GA - Hagevillaa,Hagevillaa,ގއ,ގއ. ހަގެވިލާ,ހަގެވިލާ
920,GA,GA - Heenaamaagalaa,Heenaamaagalaa,ގއ,ގއ. ހީނާމާގަލާ,ހީނާމާގަލާ
921,GA,GA - Hirihuttaa,Hirihuttaa,ގއ,ގއ. ހިރިހުއްޓާ,ހިރިހުއްޓާ
922,GA,GA - Hithaadhoo,Hithaadhoo,ގއ,ގއ. ހިތާދޫ,ހިތާދޫ
923,GA,GA - Hithandhoogalaa,Hithandhoogalaa,ގއ,ގއ. ހިތަންދޫގަލާ,ހިތަންދޫގަލާ
924,GA,GA - Hulhimendhoo,Hulhimendhoo,ގއ,ގއ. ހުޅިމެންދޫ,ހުޅިމެންދޫ
925,GA,GA - Huredhdhoo,Huredhdhoo,ގއ,ގއ. ހުރެއްދޫ,ހުރެއްދޫ
926,GA,GA - Idimaa,Idimaa,ގއ,ގއ. އިޑިމާ,އިޑިމާ
928,GA,GA - Kanduvilingili,Kanduvilingili,ގއ,ގއ. ކަނޑުވިލިނގިލި,ކަނޑުވިލިނގިލި
929,GA,GA - Kalhehuttaa,Kalhehuttaa,ގއ,ގއ. ކަޅެހުއްޓާ,ކަޅެހުއްޓާ
930,GA,GA - Keesseyrahaa,Keesseyrahaa,ގއ,ގއ. ކީއްސޭރަހާ,ކީއްސޭރަހާ
932,GA,GA - Kodafuttaa,Kodafuttaa,ގއ,ގއ. ކޮޑަފުއްޓާ,ކޮޑަފުއްޓާ
933,GA,GA - Kodeymatheelaabadhoo,Kodeymatheelaabadhoo,ގއ,ގއ. ކޮނޑޭމަތީލާބަދޫ,ކޮނޑޭމަތީލާބަދޫ
934,GA,GA - Kodeyvilingili,Kodeyvilingili,ގއ,ގއ. ކޮނޑޭވިލިނގިލި,ކޮނޑޭވިލިނގިލި
936,GA,GA - Kubumaafushi,Kubumaafushi,ގއ,ގއ. ކުބުމާފުށި,ކުބުމާފުށި
937,GA,GA - Kudafehala,Kudafehala,ގއ,ގއ. ކުޑަފެހަލަ,ކުޑަފެހަލަ
938,GA,GA - Kudalafari,Kudalafari,ގއ,ގއ. ކުޑަލަފަރި,ކުޑަލަފަރި
939,GA,GA - Kudhebondeyyaa,Kudhebondeyyaa,ގއ,ގއ. ކުދެބޮންޑެއްޔާ,ކުދެބޮންޑެއްޔާ
940,GA,GA - Kuredhdhoo,Kuredhdhoo,ގއ,ގއ. ކުރެއްދޫ,ކުރެއްދޫ
941,GA,GA - Lhossaa,Lhossaa,ގއ,ގއ. ޅޮއްސާ,ޅޮއްސާ
942,GA,GA - Maadhiguvara,Maadhiguvara,ގއ,ގއ. މާދިގުވަރު,މާދިގުވަރު
943,GA,GA - Maafehelaa,Maafehelaa,ގއ,ގއ. މާފެހެލާ,މާފެހެލާ
944,GA,GA - Maagehuttaa,Maagehuttaa,ގއ,ގއ. މާގެހުއްޓާ,މާގެހުއްޓާ
945,GA,GA - Maamutaa,Maamutaa,ގއ,ގއ. މާމުތާ,މާމުތާ
946,GA,GA - Maanaagalaa,Maanaagalaa,ގއ,ގއ. މާނާގަލާ,މާނާގަލާ
947,GA,GA - Maarandhoo,Maarandhoo,ގއ,ގއ. މާރަންދޫ,މާރަންދޫ
948,GA,GA - Maarehaa,Maarehaa,ގއ,ގއ. މާރެހާ,މާރެހާ
949,GA,GA - Mahadhdhoo,Mahadhdhoo,ގއ,ގއ. މަހައްދޫ,މަހައްދޫ
951,GA,GA - Medhuhuttaa,Medhuhuttaa,ގއ,ގއ. މެދުހުއްޓާ,މެދުހުއްޓާ
952,GA,GA - Medhurehaa,Medhurehaa,ގއ,ގއ. މެދުރެހާ,މެދުރެހާ
953,GA,GA - Melaimu,Melaimu,ގއ,ގއ. މެލައިމު,މެލައިމު
954,GA,GA - Meradhoo,Meradhoo,ގއ,ގއ. މެރަދޫ,މެރަދޫ
955,GA,GA - Minimensaa,Minimensaa,ގއ,ގއ. މިނިމެންސާ,މިނިމެންސާ
956,GA,GA - Munandhoo,Munandhoo,ގއ,ގއ. މުނަންދޫ,މުނަންދޫ
957,GA,GA - Odagallaa,Odagallaa,ގއ,ގއ. އޮޑަގައްލާ,އޮޑަގައްލާ
958,GA,GA - Raavehrehaa,Raavehrehaa,ގއ,ގއ. ރާވެއްރެހާ,ރާވެއްރެހާ
959,GA,GA - Ribidhoo,Ribidhoo,ގއ,ގއ. ރިބދޫ,ރިބދޫ
960,GA,GA - Viligalaa,Viligalaa,ގއ,ގއ. ވިލިގަލާ,ވިލިގަލާ
961,GA,GA - Vodamulaa,Vodamulaa,ގއ,ގއ. ވޮޑަމުލާ,ވޮޑަމުލާ
962,GDh,GDh - Madaveli,Madaveli,ގދ,ގދ. މަޑަވެލި,މަޑަވެލި
963,GDh,GDh - Hoadedhdhoo,Hoadedhdhoo,ގދ,ގދ. ހޯޑެއްދޫ,ހޯޑެއްދޫ
964,GDh,GDh - Nadellaa,Nadellaa,ގދ,ގދ. ނަޑެއްލާ,ނަޑެއްލާ
965,GDh,GDh - Gadhdhoo,Gadhdhoo,ގދ,ގދ. ގައްދޫ,ގައްދޫ
966,GDh,GDh - Rathafandhoo,Rathafandhoo,ގދ,ގދ. ރަތަފަންދޫ,ރަތަފަންދޫ
967,GDh,GDh - Vaadhoo,Vaadhoo,ގދ,ގދ. ވާދޫ,ވާދޫ
968,GDh,GDh - Fiyoari,Fiyoari,ގދ,ގދ. ފިޔޯރީ,ފިޔޯރީ
971,GDh,GDh - Thinadhoo,Thinadhoo,ގދ,ގދ. ތިނަދޫ,ތިނަދޫ
972,GDh,GDh - Fares-Maathodaa,Fares-Maathodaa,ގދ,ގދ. ފަރެސްމާތޮޑާ,ފަރެސްމާތޮޑާ
973,GDh,GDh - Konottaa,Konottaa,ގދ,ގދ. ކޮނޮއްޓާ,ކޮނޮއްޓާ
974,GDh,GDh - Kaadedhdhoo,Kaadedhdhoo,ގދ,ގދ. ކާޑެއްދޫ,ކާޑެއްދޫ
975,GDh,GDh - Baulhageella,Baulhageella,ގދ,ގދ. ބާއުޅަގީއްލާ,ބާއުޅަގީއްލާ
976,GDh,GDh - Dhigulaabadhoo,Dhigulaabadhoo,ގދ,ގދ. ދިގުލާބަދޫ,ދިގުލާބަދޫ
977,GDh,GDh - Dhoonirehaa,Dhoonirehaa,ގދ,ގދ. ދޫނިރެހާ,ދޫނިރެހާ
978,GDh,GDh - Faanahuttaa,Faanahuttaa,ގދ,ގދ. ފާނަހުއްޓާ,ފާނަހުއްޓާ
979,GDh,GDh - Farehulhudhoo,Farehulhudhoo,ގދ,ގދ. ފާރެހުޅުދޫ,ފާރެހުޅުދޫ
980,GDh,GDh - Gan,Gan,ގދ,ގދ. ގަން,ގަން
981,GDh,GDh - Gazeera,Gazeera,ގދ,ގދ. ގަޒީރާ,ގަޒީރާ
982,GDh,GDh - Golhallaa,Golhallaa,ގދ,ގދ. ގޮޅައްލާ,ގޮޅައްލާ
983,GDh,GDh - Haadhoo,Haadhoo,ގދ,ގދ. ހާދޫ,ހާދޫ
984,GDh,GDh - Havoddaa,Havoddaa,ގދ,ގދ. ހޮވައްޑާ,ހޮވައްޑާ
985,GDh,GDh - Havodigalaa,Havodigalaa,ގދ,ގދ. ހޮވަޑިގަލާ,ހޮވަޑިގަލާ
986,GDh,GDh - Hulhuvaarulu,Hulhuvaarulu,ގދ,ގދ. ހުޅުވާރުލު,ހުޅުވާރުލު
988,GDh,GDh - Kaashidhoo,Kaashidhoo,ގދ,ގދ. ކާށިދޫ,ކާށިދޫ
989,GDh,GDh - Kadahalagalaa,Kadahalagalaa,ގދ,ގދ. ކަޑަހަލަގަލާ,ކަޑަހަލަގަލާ
990,GDh,GDh - Kafenaa,Kafenaa,ގދ,ގދ. ކާފެނާ,ކާފެނާ
991,GDh,GDh - Kalhehamala,Kalhehamala,ގދ,ގދ. ކަޅެހަމަލަ,ކަޅެހަމަލަ
992,GDh,GDh - Kalherehaa,Kalherehaa,ގދ,ގދ. ކަޅެރެހާ,ކަޅެރެހާ
993,GDh,GDh - Kodaanafuttaa,Kodaanafuttaa,ގދ,ގދ. ކޮޑާނަފުއްޓާ,ކޮޑާނަފުއްޓާ
994,GDh,GDh - Odavarrehaa,Odavarrehaa,ގދ,ގދ. އޮޑަވައްރެހާ,އޮޑަވައްރެހާ
996,GDh,GDh - Kudhelaihaa,Kudhelaihaa,ގދ,ގދ. ކުދެލައިހާ,ކުދެލައިހާ
997,GDh,GDh - Laihaa,Laihaa,ގދ,ގދ. ލައިހާ,ލައިހާ
998,GDh,GDh - Lonudhoo,Lonudhoo,ގދ,ގދ. ލޮނުދޫ,ލޮނުދޫ
999,GDh,GDh - Lonudhoohuttaa,Lonudhoohuttaa,ގދ,ގދ. ލޮނުދޫހުއްޓާ,ލޮނުދޫހުއްޓާ
1000,GDh,GDh - Gehemaagala,Gehemaagala,ގދ,ގދ. ގެހެމާގަލާ,ގެހެމާގަލާ
1001,GDh,GDh - Maagoderehaa,Maagoderehaa,ގދ,ގދ. މާގޮޑެރެހާ,މާގޮޑެރެހާ
1004,GDh,GDh - Maavaarulu,Maavaarulu,ގދ,ގދ. މާވާރުލު,މާވާރުލު
1005,GDh,GDh - Maavadhdhuvaa,Maavadhdhuvaa,ގދ,ގދ. މާވަށްދުވާ,މާވަށްދުވާ
1006,GDh,GDh - Magudhdhuvaa,Magudhdhuvaa,ގދ,ގދ. މަގުއްދުވާ,މަގުއްދުވާ
1007,GDh,GDh - Mallaarehaa,Mallaarehaa,ގދ,ގދ. މައްލާރެހާ,މައްލާރެހާ
1008,GDh,GDh - Mathihuttaa,Mathihuttaa,ގދ,ގދ. މަތިހުއްޓާ,މަތިހުއްޓާ
1009,GDh,GDh - Menthandhuvaa,Menthandhuvaa,ގދ,ގދ. މެންތަނޑުވާ,މެންތަނޑުވާ
1010,GDh,GDh - Mudhimaahuttaa,Mudhimaahuttaa,ގދ,ގދ. މުދިމާހުއްޓާ,މުދިމާހުއްޓާ
1011,GDh,GDh - Odagallaa,Odagallaa,ގދ,ގދ. އޮޑަގައްލާ,އޮޑަގައްލާ
1012,GDh,GDh - Rahadhuvaa,Rahadhuvaa,ގދ,ގދ. ރަހަދުވާ,ރަހަދުވާ
1013,GDh,GDh - Meehunthibenehuttaa,Meehunthibenehuttaa,ގދ,ގދ. މީހުންތިބެނެހުއްޓާ,މީހުންތިބެނެހުއްޓާ
1014,GDh,GDh - Thinehuttaa,Thinehuttaa,ގދ,ގދ. ތިނެހުއްޓާ,ތިނެހުއްޓާ
1015,GDh,GDh - Ullegalaa,Ullegalaa,ގދ,ގދ. އުއްލެގަލާ,އުއްލެގަލާ
1016,GDh,GDh - Vaireyaadhuvaa,Vaireyaadhuvaa,ގދ,ގދ. ވައިރެޔާދުވާ,ވައިރެޔާދުވާ
1017,GDh,GDh - Vatavarrehaa,Vatavarrehaa,ގދ,ގދ. ވަޓަވައްރެހާ,ވަޓަވައްރެހާ
1018,GDh,GDh - Gehevelagalaa,Gehevelagalaa,ގދ,ގދ. ގެހެވެލަގަލާ,ގެހެވެލަގަލާ
1019,GDh,GDh - Veraaviligilillaa,Veraaviligilillaa,ގދ,ގދ. ވެރާވިލިގިލިއްލާ,ވެރާވިލިގިލިއްލާ
1020,Gn,Gn - Fuvahmulah,Fuvahmulah,ޏ,ޏ. ފުވައްމުލައް,ފުވައްމުލައް
1021,S,S - Meedhoo,Meedhoo,ސ,ސ. މީދޫ,މީދޫ
1022,S,S - Hithadhoo,Hithadhoo,ސ,ސ. ހިތަދޫ,ހިތަދޫ
1023,S,S - Maradhoo,Maradhoo,ސ,ސ. މަރަދޫ,މަރަދޫ
1024,S,S - Feydhoo,Feydhoo,ސ,ސ. ފޭދޫ,ފޭދޫ
1025,S,S - Maradhoo-Feydhoo,Maradhoo-Feydhoo,ސ,ސ. މަރަދޫފޭދޫ,މަރަދޫފޭދޫ
1026,S,S - Hulhudhoo,Hulhudhoo,ސ,ސ. ހުޅުދޫ,ހުޅުދޫ
1027,S,S - Hulhumeedhoo,Hulhumeedhoo,ސ,ސ. ހުޅުމީދޫ,ހުޅުމީދޫ
1028,S,S - Gan,Gan,ސ,ސ. ގަން,ގަން
1029,S,S - Bedeyaurah,Bedeyaurah,ސ,ސ. ބެދޭއައުރަށް,ބެދޭއައުރަށް
1030,S,S - Boduhajara,Boduhajara,ސ,ސ. ބޮޑުހަޖަރާ,ބޮޑުހަޖަރާ
1032,S,S - Dheerondi,Dheerondi,ސ,ސ. ދީރޮނޑި,ދީރޮނޑި
1033,S,S - Dhigihera,Dhigihera,ސ,ސ. ދިގިހެރަ,ދިގިހެރަ
1034,S,S - Gomahera,Gomahera,ސ,ސ. ގޮމަހެރަ,ގޮމަހެރަ
1035,S,S - Hankede,Hankede,ސ,ސ. ހަންކެޑެ,ހަންކެޑެ
1037,S,S - Herethere,Herethere,ސ,ސ. ހެރެތެރެ,ހެރެތެރެ
1038,S,S - Hikahera,Hikahera,ސ,ސ. ހިކަހެރަ,ހިކަހެރަ
1039,S,S - Kafathalhaahera,Kafathalhaahera,ސ,ސ. ކަފަތަޅާހެރަ,ކަފަތަޅާހެރަ
1040,S,S - Kan'dihera,Kan'dihera,ސ,ސ. ކަނޑިހެރަ,ކަނޑިހެރަ
1041,S,S - Kedavaahera,Kedavaahera,ސ,ސ. ކެޑަވާހެރަ,ކެޑަވާހެރަ
1042,S,S - Kudamaahera,Kudamaahera,ސ,ސ. ކުޑަމާހެރަ,ކުޑަމާހެރަ
1043,S,S - Kaohera,Kaohera,ސ,ސ. ކޯހެރަ,ކޯހެރަ
1044,S,S - Maahera,Maahera,ސ,ސ. މާހެރަ,މާހެރަ
1045,S,S - Mulike'de,Mulike'de,ސ,ސ. މުލިކެނޑެ,މުލިކެނޑެ
1046,S,S - Savaaheli,Savaaheli,ސ,ސ. ސަވާހެލި,ސަވާހެލި
1047,S,S - Villingili,Villingili,ސ,ސ. ވިލިނގިލި,ވިލިނގިލި
1048,M,M - Muli - Naalaaushi,Muli - Naalaaushi,މ,މ. މުލި - ނާލާފުށި,މުލި - ނާލާފުށި
1049,GDh,GDh - Madaveli - Hoadehdhoo,Madaveli - Hoadehdhoo,ގދ,ގދ. މަޑަވެލި - ހޯޑެއްދޫ,މަޑަވެލި - ހޯޑެއްދޫ
1050,S,S - Hulhudhoo - Meedhoo,Hulhudhoo - Meedhoo,ސ,ސ. ހުޅުދޫ - މީދޫ,ހުޅުދޫ
